[epoch:0, iter:1] avg_LOSS: 2.494 | avg_ACC: 9.375% 
[epoch:0, iter:350] avg_LOSS: 1.563 | avg_ACC: 43.299% 
[epoch:0, iter:351] avg_LOSS: 1.562 | avg_ACC: 43.340% 
[epoch:0, iter:352] avg_LOSS: 1.561 | avg_ACC: 43.368% 
[epoch:0, iter:353] avg_LOSS: 1.560 | avg_ACC: 43.418% 
[epoch:0, iter:354] avg_LOSS: 1.559 | avg_ACC: 43.437% 
[epoch:0, iter:355] avg_LOSS: 1.558 | avg_ACC: 43.468% 
[epoch:0, iter:356] avg_LOSS: 1.558 | avg_ACC: 43.504% 
[epoch:0, iter:357] avg_LOSS: 1.557 | avg_ACC: 43.527% 
[epoch:0, iter:358] avg_LOSS: 1.556 | avg_ACC: 43.545% 
[epoch:0, iter:359] avg_LOSS: 1.556 | avg_ACC: 43.554% 
[epoch:0, iter:360] avg_LOSS: 1.556 | avg_ACC: 43.572% 
[epoch:0, iter:361] avg_LOSS: 1.555 | avg_ACC: 43.629% 
[epoch:0, iter:362] avg_LOSS: 1.554 | avg_ACC: 43.651% 
[epoch:0, iter:363] avg_LOSS: 1.553 | avg_ACC: 43.673% 
[epoch:0, iter:364] avg_LOSS: 1.552 | avg_ACC: 43.673% 
[epoch:0, iter:365] avg_LOSS: 1.551 | avg_ACC: 43.707% 
[epoch:0, iter:366] avg_LOSS: 1.551 | avg_ACC: 43.720% 
[epoch:0, iter:367] avg_LOSS: 1.550 | avg_ACC: 43.754% 
[epoch:0, iter:368] avg_LOSS: 1.550 | avg_ACC: 43.797% 
[epoch:0, iter:369] avg_LOSS: 1.549 | avg_ACC: 43.843% 
[epoch:0, iter:370] avg_LOSS: 1.547 | avg_ACC: 43.889% 
[epoch:0, iter:371] avg_LOSS: 1.546 | avg_ACC: 43.931% 
[epoch:0, iter:372] avg_LOSS: 1.546 | avg_ACC: 43.939% 
[epoch:0, iter:373] avg_LOSS: 1.546 | avg_ACC: 43.959% 
[epoch:0, iter:374] avg_LOSS: 1.545 | avg_ACC: 43.984% 
[epoch:0, iter:375] avg_LOSS: 1.544 | avg_ACC: 44.029% 
[epoch:0, iter:376] avg_LOSS: 1.543 | avg_ACC: 44.041% 
[epoch:0, iter:377] avg_LOSS: 1.542 | avg_ACC: 44.106% 
[epoch:0, iter:378] avg_LOSS: 1.541 | avg_ACC: 44.151% 
[epoch:0, iter:379] avg_LOSS: 1.540 | avg_ACC: 44.187% 
[epoch:0, iter:380] avg_LOSS: 1.538 | avg_ACC: 44.219% 
[epoch:0, iter:381] avg_LOSS: 1.537 | avg_ACC: 44.263% 
[epoch:0, iter:382] avg_LOSS: 1.536 | avg_ACC: 44.294% 
[epoch:0, iter:383] avg_LOSS: 1.535 | avg_ACC: 44.346% 
[epoch:0, iter:384] avg_LOSS: 1.534 | avg_ACC: 44.389% 
[epoch:0, iter:385] avg_LOSS: 1.533 | avg_ACC: 44.420% 
[epoch:0, iter:386] avg_LOSS: 1.532 | avg_ACC: 44.466% 
[epoch:0, iter:387] avg_LOSS: 1.530 | avg_ACC: 44.505% 
[epoch:0, iter:388] avg_LOSS: 1.530 | avg_ACC: 44.507% 
[epoch:0, iter:389] avg_LOSS: 1.528 | avg_ACC: 44.581% 
[epoch:0, iter:390] avg_LOSS: 1.527 | avg_ACC: 44.623% 
[epoch:0, iter:391] avg_LOSS: 1.527 | avg_ACC: 44.633% 
[epoch:0, iter:392] avg_LOSS: 1.526 | avg_ACC: 44.659% 
[epoch:0, iter:393] avg_LOSS: 1.525 | avg_ACC: 44.716% 
[epoch:0, iter:394] avg_LOSS: 1.524 | avg_ACC: 44.741% 
[epoch:0, iter:395] avg_LOSS: 1.524 | avg_ACC: 44.759% 
[epoch:0, iter:396] avg_LOSS: 1.523 | avg_ACC: 44.768% 
[epoch:0, iter:397] avg_LOSS: 1.522 | avg_ACC: 44.809% 
[epoch:0, iter:398] avg_LOSS: 1.521 | avg_ACC: 44.841% 
[epoch:0, iter:399] avg_LOSS: 1.520 | avg_ACC: 44.882% 
[epoch:0, iter:400] avg_LOSS: 1.519 | avg_ACC: 44.895% 
[epoch:0, iter:401] avg_LOSS: 1.519 | avg_ACC: 44.946% 
[epoch:0, iter:402] avg_LOSS: 1.518 | avg_ACC: 44.959% 
[epoch:0, iter:403] avg_LOSS: 1.517 | avg_ACC: 44.991% 
[epoch:0, iter:404] avg_LOSS: 1.516 | avg_ACC: 45.019% 
[epoch:0, iter:405] avg_LOSS: 1.515 | avg_ACC: 45.069% 
[epoch:0, iter:406] avg_LOSS: 1.514 | avg_ACC: 45.097% 
[epoch:0, iter:407] avg_LOSS: 1.513 | avg_ACC: 45.124% 
[epoch:0, iter:408] avg_LOSS: 1.513 | avg_ACC: 45.133% 
[epoch:0, iter:409] avg_LOSS: 1.512 | avg_ACC: 45.156% 
[epoch:0, iter:410] avg_LOSS: 1.511 | avg_ACC: 45.213% 
[epoch:0, iter:411] avg_LOSS: 1.511 | avg_ACC: 45.217% 
[epoch:0, iter:412] avg_LOSS: 1.510 | avg_ACC: 45.263% 
[epoch:0, iter:413] avg_LOSS: 1.509 | avg_ACC: 45.275% 
[epoch:0, iter:414] avg_LOSS: 1.509 | avg_ACC: 45.312% 
[epoch:0, iter:415] avg_LOSS: 1.507 | avg_ACC: 45.361% 
[epoch:0, iter:416] avg_LOSS: 1.506 | avg_ACC: 45.421% 
[epoch:0, iter:417] avg_LOSS: 1.506 | avg_ACC: 45.429% 
[epoch:0, iter:418] avg_LOSS: 1.505 | avg_ACC: 45.469% 
[epoch:0, iter:419] avg_LOSS: 1.504 | avg_ACC: 45.495% 
[epoch:0, iter:420] avg_LOSS: 1.504 | avg_ACC: 45.517% 
[epoch:0, iter:421] avg_LOSS: 1.503 | avg_ACC: 45.554% 
[epoch:0, iter:422] avg_LOSS: 1.502 | avg_ACC: 45.601% 
[epoch:0, iter:423] avg_LOSS: 1.500 | avg_ACC: 45.660% 
[epoch:0, iter:424] avg_LOSS: 1.500 | avg_ACC: 45.677% 
[epoch:0, iter:425] avg_LOSS: 1.499 | avg_ACC: 45.717% 
[epoch:0, iter:426] avg_LOSS: 1.499 | avg_ACC: 45.720% 
[epoch:0, iter:427] avg_LOSS: 1.498 | avg_ACC: 45.770% 
[epoch:0, iter:428] avg_LOSS: 1.497 | avg_ACC: 45.802% 
[epoch:0, iter:429] avg_LOSS: 1.496 | avg_ACC: 45.859% 
[epoch:0, iter:430] avg_LOSS: 1.496 | avg_ACC: 45.876% 
[epoch:0, iter:431] avg_LOSS: 1.495 | avg_ACC: 45.911% 
[epoch:0, iter:432] avg_LOSS: 1.495 | avg_ACC: 45.927% 
[epoch:0, iter:433] avg_LOSS: 1.494 | avg_ACC: 45.966% 
[epoch:0, iter:434] avg_LOSS: 1.493 | avg_ACC: 45.993% 
[epoch:0, iter:435] avg_LOSS: 1.492 | avg_ACC: 46.027% 
[epoch:0, iter:436] avg_LOSS: 1.492 | avg_ACC: 46.051% 
[epoch:0, iter:437] avg_LOSS: 1.491 | avg_ACC: 46.092% 
[epoch:0, iter:438] avg_LOSS: 1.490 | avg_ACC: 46.126% 
[epoch:0, iter:439] avg_LOSS: 1.489 | avg_ACC: 46.149% 
[epoch:0, iter:440] avg_LOSS: 1.489 | avg_ACC: 46.161% 
[epoch:0, iter:441] avg_LOSS: 1.488 | avg_ACC: 46.205% 
[epoch:0, iter:442] avg_LOSS: 1.488 | avg_ACC: 46.207% 
[epoch:0, iter:443] avg_LOSS: 1.487 | avg_ACC: 46.237% 
[epoch:0, iter:444] avg_LOSS: 1.486 | avg_ACC: 46.263% 
[epoch:0, iter:445] avg_LOSS: 1.486 | avg_ACC: 46.296% 
[epoch:0, iter:446] avg_LOSS: 1.485 | avg_ACC: 46.314% 
[epoch:0, iter:447] avg_LOSS: 1.484 | avg_ACC: 46.379% 
[epoch:0, iter:448] avg_LOSS: 1.483 | avg_ACC: 46.376% 
[epoch:0, iter:449] avg_LOSS: 1.483 | avg_ACC: 46.402% 
[epoch:0, iter:450] avg_LOSS: 1.482 | avg_ACC: 46.431% 
[epoch:0, iter:451] avg_LOSS: 1.482 | avg_ACC: 46.463% 
[epoch:0, iter:452] avg_LOSS: 1.481 | avg_ACC: 46.498% 
[epoch:0, iter:453] avg_LOSS: 1.480 | avg_ACC: 46.523% 
[epoch:0, iter:454] avg_LOSS: 1.479 | avg_ACC: 46.562% 
[epoch:0, iter:455] avg_LOSS: 1.479 | avg_ACC: 46.556% 
[epoch:0, iter:456] avg_LOSS: 1.479 | avg_ACC: 46.597% 
[epoch:0, iter:457] avg_LOSS: 1.478 | avg_ACC: 46.619% 
[epoch:0, iter:458] avg_LOSS: 1.476 | avg_ACC: 46.660% 
[epoch:0, iter:459] avg_LOSS: 1.476 | avg_ACC: 46.654% 
[epoch:0, iter:460] avg_LOSS: 1.476 | avg_ACC: 46.671% 
[epoch:0, iter:461] avg_LOSS: 1.475 | avg_ACC: 46.695% 
[epoch:0, iter:462] avg_LOSS: 1.474 | avg_ACC: 46.713% 
[epoch:0, iter:463] avg_LOSS: 1.473 | avg_ACC: 46.737% 
[epoch:0, iter:464] avg_LOSS: 1.473 | avg_ACC: 46.777% 
[epoch:0, iter:465] avg_LOSS: 1.472 | avg_ACC: 46.804% 
[epoch:0, iter:466] avg_LOSS: 1.471 | avg_ACC: 46.852% 
[epoch:0, iter:467] avg_LOSS: 1.471 | avg_ACC: 46.872% 
[epoch:0, iter:468] avg_LOSS: 1.470 | avg_ACC: 46.902% 
[epoch:0, iter:469] avg_LOSS: 1.469 | avg_ACC: 46.922% 
[epoch:0, iter:470] avg_LOSS: 1.468 | avg_ACC: 46.945% 
[epoch:0, iter:471] avg_LOSS: 1.467 | avg_ACC: 46.988% 
[epoch:0, iter:472] avg_LOSS: 1.467 | avg_ACC: 47.004% 
[epoch:0, iter:473] avg_LOSS: 1.466 | avg_ACC: 47.017% 
[epoch:0, iter:474] avg_LOSS: 1.466 | avg_ACC: 47.027% 
[epoch:0, iter:475] avg_LOSS: 1.465 | avg_ACC: 47.049% 
[epoch:0, iter:476] avg_LOSS: 1.464 | avg_ACC: 47.072% 
[epoch:0, iter:477] avg_LOSS: 1.464 | avg_ACC: 47.091% 
[epoch:0, iter:478] avg_LOSS: 1.463 | avg_ACC: 47.133% 
[epoch:0, iter:479] avg_LOSS: 1.462 | avg_ACC: 47.152% 
[epoch:0, iter:480] avg_LOSS: 1.461 | avg_ACC: 47.194% 
[epoch:0, iter:481] avg_LOSS: 1.460 | avg_ACC: 47.236% 
[epoch:0, iter:482] avg_LOSS: 1.459 | avg_ACC: 47.258% 
[epoch:0, iter:483] avg_LOSS: 1.459 | avg_ACC: 47.266% 
[epoch:0, iter:484] avg_LOSS: 1.459 | avg_ACC: 47.288% 
[epoch:0, iter:485] avg_LOSS: 1.458 | avg_ACC: 47.313% 
[epoch:0, iter:486] avg_LOSS: 1.458 | avg_ACC: 47.338% 
[epoch:0, iter:487] avg_LOSS: 1.457 | avg_ACC: 47.359% 
[epoch:0, iter:488] avg_LOSS: 1.457 | avg_ACC: 47.365% 
[epoch:0, iter:489] avg_LOSS: 1.456 | avg_ACC: 47.399% 
[epoch:0, iter:490] avg_LOSS: 1.455 | avg_ACC: 47.423% 
[epoch:0, iter:491] avg_LOSS: 1.454 | avg_ACC: 47.451% 
[epoch:0, iter:492] avg_LOSS: 1.454 | avg_ACC: 47.475% 
[epoch:0, iter:493] avg_LOSS: 1.453 | avg_ACC: 47.522% 
[epoch:0, iter:494] avg_LOSS: 1.452 | avg_ACC: 47.542% 
[epoch:0, iter:495] avg_LOSS: 1.451 | avg_ACC: 47.604% 
[epoch:0, iter:496] avg_LOSS: 1.451 | avg_ACC: 47.618% 
[epoch:0, iter:497] avg_LOSS: 1.451 | avg_ACC: 47.608% 
[epoch:0, iter:498] avg_LOSS: 1.451 | avg_ACC: 47.631% 
[epoch:0, iter:499] avg_LOSS: 1.450 | avg_ACC: 47.648% 
[epoch:0, iter:500] avg_LOSS: 1.450 | avg_ACC: 47.669% 
[epoch:0, iter:501] avg_LOSS: 1.449 | avg_ACC: 47.695% 
[epoch:0, iter:502] avg_LOSS: 1.449 | avg_ACC: 47.700% 
[epoch:0, iter:503] avg_LOSS: 1.449 | avg_ACC: 47.701% 
[epoch:0, iter:504] avg_LOSS: 1.448 | avg_ACC: 47.724% 
[epoch:0, iter:505] avg_LOSS: 1.447 | avg_ACC: 47.751% 
[epoch:0, iter:506] avg_LOSS: 1.446 | avg_ACC: 47.774% 
[epoch:0, iter:507] avg_LOSS: 1.446 | avg_ACC: 47.784% 
[epoch:0, iter:508] avg_LOSS: 1.446 | avg_ACC: 47.789% 
[epoch:0, iter:509] avg_LOSS: 1.445 | avg_ACC: 47.820% 
[epoch:0, iter:510] avg_LOSS: 1.444 | avg_ACC: 47.862% 
[epoch:0, iter:511] avg_LOSS: 1.443 | avg_ACC: 47.890% 
[epoch:0, iter:512] avg_LOSS: 1.442 | avg_ACC: 47.931% 
[epoch:0, iter:513] avg_LOSS: 1.441 | avg_ACC: 47.962% 
[epoch:0, iter:514] avg_LOSS: 1.441 | avg_ACC: 47.966% 
[epoch:0, iter:515] avg_LOSS: 1.440 | avg_ACC: 47.988% 
[epoch:0, iter:516] avg_LOSS: 1.439 | avg_ACC: 48.011% 
[epoch:0, iter:517] avg_LOSS: 1.439 | avg_ACC: 48.029% 
[epoch:0, iter:518] avg_LOSS: 1.438 | avg_ACC: 48.057% 
[epoch:0, iter:519] avg_LOSS: 1.437 | avg_ACC: 48.100% 
[epoch:0, iter:520] avg_LOSS: 1.436 | avg_ACC: 48.119% 
[epoch:0, iter:521] avg_LOSS: 1.436 | avg_ACC: 48.138% 
[epoch:0, iter:522] avg_LOSS: 1.435 | avg_ACC: 48.153% 
[epoch:0, iter:523] avg_LOSS: 1.434 | avg_ACC: 48.196% 
[epoch:0, iter:524] avg_LOSS: 1.433 | avg_ACC: 48.214% 
[epoch:0, iter:525] avg_LOSS: 1.432 | avg_ACC: 48.238% 
[epoch:0, iter:526] avg_LOSS: 1.432 | avg_ACC: 48.250% 
[epoch:0, iter:527] avg_LOSS: 1.431 | avg_ACC: 48.266% 
[epoch:0, iter:528] avg_LOSS: 1.430 | avg_ACC: 48.284% 
[epoch:0, iter:529] avg_LOSS: 1.430 | avg_ACC: 48.308% 
[epoch:0, iter:530] avg_LOSS: 1.429 | avg_ACC: 48.343% 
[epoch:0, iter:531] avg_LOSS: 1.429 | avg_ACC: 48.355% 
[epoch:0, iter:532] avg_LOSS: 1.428 | avg_ACC: 48.370% 
[epoch:0, iter:533] avg_LOSS: 1.428 | avg_ACC: 48.399% 
[epoch:0, iter:534] avg_LOSS: 1.428 | avg_ACC: 48.420% 
[epoch:0, iter:535] avg_LOSS: 1.427 | avg_ACC: 48.438% 
[epoch:0, iter:536] avg_LOSS: 1.426 | avg_ACC: 48.452% 
[epoch:0, iter:537] avg_LOSS: 1.426 | avg_ACC: 48.475% 
[epoch:0, iter:538] avg_LOSS: 1.426 | avg_ACC: 48.469% 
[epoch:0, iter:539] avg_LOSS: 1.425 | avg_ACC: 48.493% 
[epoch:0, iter:540] avg_LOSS: 1.426 | avg_ACC: 48.478% 
[epoch:0, iter:541] avg_LOSS: 1.425 | avg_ACC: 48.481% 
[epoch:0, iter:542] avg_LOSS: 1.425 | avg_ACC: 48.495% 
[epoch:0, iter:543] avg_LOSS: 1.425 | avg_ACC: 48.495% 
[epoch:0, iter:544] avg_LOSS: 1.424 | avg_ACC: 48.521% 
[epoch:0, iter:545] avg_LOSS: 1.423 | avg_ACC: 48.538% 
[epoch:0, iter:546] avg_LOSS: 1.422 | avg_ACC: 48.566% 
[epoch:0, iter:547] avg_LOSS: 1.422 | avg_ACC: 48.595% 
[epoch:0, iter:548] avg_LOSS: 1.421 | avg_ACC: 48.606% 
[epoch:0, iter:549] avg_LOSS: 1.421 | avg_ACC: 48.625% 
[epoch:0, iter:550] avg_LOSS: 1.420 | avg_ACC: 48.653% 
[epoch:0, iter:551] avg_LOSS: 1.420 | avg_ACC: 48.662% 
[epoch:0, iter:552] avg_LOSS: 1.419 | avg_ACC: 48.681% 
[epoch:0, iter:553] avg_LOSS: 1.419 | avg_ACC: 48.697% 
[epoch:0, iter:554] avg_LOSS: 1.418 | avg_ACC: 48.722% 
[epoch:0, iter:555] avg_LOSS: 1.418 | avg_ACC: 48.736% 
[epoch:0, iter:556] avg_LOSS: 1.417 | avg_ACC: 48.755% 
[epoch:0, iter:557] avg_LOSS: 1.417 | avg_ACC: 48.774% 
[epoch:0, iter:558] avg_LOSS: 1.416 | avg_ACC: 48.793% 
[epoch:0, iter:559] avg_LOSS: 1.415 | avg_ACC: 48.823% 
[epoch:0, iter:560] avg_LOSS: 1.415 | avg_ACC: 48.848% 
[epoch:0, iter:561] avg_LOSS: 1.414 | avg_ACC: 48.872% 
[epoch:0, iter:562] avg_LOSS: 1.414 | avg_ACC: 48.877% 
[epoch:0, iter:563] avg_LOSS: 1.414 | avg_ACC: 48.887% 
[epoch:0, iter:564] avg_LOSS: 1.414 | avg_ACC: 48.906% 
[epoch:0, iter:565] avg_LOSS: 1.413 | avg_ACC: 48.933% 
[epoch:0, iter:566] avg_LOSS: 1.413 | avg_ACC: 48.962% 
[epoch:0, iter:567] avg_LOSS: 1.413 | avg_ACC: 48.967% 
[epoch:0, iter:568] avg_LOSS: 1.412 | avg_ACC: 48.982% 
[epoch:0, iter:569] avg_LOSS: 1.412 | avg_ACC: 49.003% 
[epoch:0, iter:570] avg_LOSS: 1.412 | avg_ACC: 49.019% 
[epoch:0, iter:571] avg_LOSS: 1.411 | avg_ACC: 49.040% 
[epoch:0, iter:572] avg_LOSS: 1.411 | avg_ACC: 49.052% 
[epoch:0, iter:573] avg_LOSS: 1.410 | avg_ACC: 49.073% 
[epoch:0, iter:574] avg_LOSS: 1.410 | avg_ACC: 49.096% 
[epoch:0, iter:575] avg_LOSS: 1.409 | avg_ACC: 49.120% 
[epoch:0, iter:576] avg_LOSS: 1.408 | avg_ACC: 49.148% 
[epoch:0, iter:577] avg_LOSS: 1.408 | avg_ACC: 49.163% 
[epoch:0, iter:578] avg_LOSS: 1.407 | avg_ACC: 49.178% 
[epoch:0, iter:579] avg_LOSS: 1.407 | avg_ACC: 49.190% 
[epoch:0, iter:580] avg_LOSS: 1.406 | avg_ACC: 49.224% 
[epoch:0, iter:581] avg_LOSS: 1.406 | avg_ACC: 49.244% 
[epoch:0, iter:582] avg_LOSS: 1.405 | avg_ACC: 49.251% 
[epoch:0, iter:583] avg_LOSS: 1.405 | avg_ACC: 49.266% 
[epoch:0, iter:584] avg_LOSS: 1.404 | avg_ACC: 49.288% 
[epoch:0, iter:585] avg_LOSS: 1.404 | avg_ACC: 49.298% 
[epoch:0, iter:586] avg_LOSS: 1.403 | avg_ACC: 49.320% 
[epoch:0, iter:587] avg_LOSS: 1.403 | avg_ACC: 49.348% 
[epoch:0, iter:588] avg_LOSS: 1.402 | avg_ACC: 49.378% 
[epoch:0, iter:589] avg_LOSS: 1.402 | avg_ACC: 49.408% 
[epoch:0, iter:590] avg_LOSS: 1.401 | avg_ACC: 49.425% 
[epoch:0, iter:591] avg_LOSS: 1.400 | avg_ACC: 49.445% 
[epoch:0, iter:592] avg_LOSS: 1.400 | avg_ACC: 49.451% 
[epoch:0, iter:593] avg_LOSS: 1.400 | avg_ACC: 49.470% 
[epoch:0, iter:594] avg_LOSS: 1.399 | avg_ACC: 49.482% 
[epoch:0, iter:595] avg_LOSS: 1.399 | avg_ACC: 49.501% 
[epoch:0, iter:596] avg_LOSS: 1.398 | avg_ACC: 49.546% 
[epoch:0, iter:597] avg_LOSS: 1.397 | avg_ACC: 49.573% 
[epoch:0, iter:598] avg_LOSS: 1.397 | avg_ACC: 49.608% 
[epoch:0, iter:599] avg_LOSS: 1.396 | avg_ACC: 49.627% 
[epoch:0, iter:600] avg_LOSS: 1.395 | avg_ACC: 49.646% 
[epoch:0, iter:601] avg_LOSS: 1.395 | avg_ACC: 49.667% 
[epoch:0, iter:602] avg_LOSS: 1.394 | avg_ACC: 49.696% 
[epoch:0, iter:603] avg_LOSS: 1.394 | avg_ACC: 49.733% 
[epoch:0, iter:604] avg_LOSS: 1.393 | avg_ACC: 49.765% 
[epoch:0, iter:605] avg_LOSS: 1.392 | avg_ACC: 49.780% 
[epoch:0, iter:606] avg_LOSS: 1.392 | avg_ACC: 49.791% 
[epoch:0, iter:607] avg_LOSS: 1.392 | avg_ACC: 49.794% 
[epoch:0, iter:608] avg_LOSS: 1.391 | avg_ACC: 49.825% 
[epoch:0, iter:609] avg_LOSS: 1.390 | avg_ACC: 49.836% 
[epoch:0, iter:610] avg_LOSS: 1.390 | avg_ACC: 49.854% 
[epoch:0, iter:611] avg_LOSS: 1.389 | avg_ACC: 49.895% 
[epoch:0, iter:612] avg_LOSS: 1.388 | avg_ACC: 49.918% 
[epoch:0, iter:613] avg_LOSS: 1.388 | avg_ACC: 49.944% 
[epoch:0, iter:614] avg_LOSS: 1.387 | avg_ACC: 49.964% 
[epoch:0, iter:615] avg_LOSS: 1.387 | avg_ACC: 49.985% 
[epoch:0, iter:616] avg_LOSS: 1.386 | avg_ACC: 50.015% 
[epoch:0, iter:617] avg_LOSS: 1.385 | avg_ACC: 50.035% 
[epoch:0, iter:618] avg_LOSS: 1.385 | avg_ACC: 50.051% 
[epoch:0, iter:619] avg_LOSS: 1.384 | avg_ACC: 50.071% 
[epoch:0, iter:620] avg_LOSS: 1.383 | avg_ACC: 50.098% 
[epoch:0, iter:621] avg_LOSS: 1.383 | avg_ACC: 50.108% 
[epoch:0, iter:622] avg_LOSS: 1.382 | avg_ACC: 50.143% 
[epoch:0, iter:623] avg_LOSS: 1.381 | avg_ACC: 50.161% 
[epoch:0, iter:624] avg_LOSS: 1.381 | avg_ACC: 50.178% 
[epoch:0, iter:625] avg_LOSS: 1.381 | avg_ACC: 50.197% 
[epoch:0, iter:626] avg_LOSS: 1.380 | avg_ACC: 50.227% 
[epoch:0, iter:627] avg_LOSS: 1.379 | avg_ACC: 50.257% 
[epoch:0, iter:628] avg_LOSS: 1.378 | avg_ACC: 50.286% 
[epoch:0, iter:629] avg_LOSS: 1.378 | avg_ACC: 50.298% 
[epoch:0, iter:630] avg_LOSS: 1.378 | avg_ACC: 50.325% 
[epoch:0, iter:631] avg_LOSS: 1.377 | avg_ACC: 50.344% 
[epoch:0, iter:632] avg_LOSS: 1.376 | avg_ACC: 50.381% 
[epoch:0, iter:633] avg_LOSS: 1.376 | avg_ACC: 50.400% 
[epoch:0, iter:634] avg_LOSS: 1.375 | avg_ACC: 50.424% 
[epoch:0, iter:635] avg_LOSS: 1.375 | avg_ACC: 50.428% 
[epoch:0, iter:636] avg_LOSS: 1.374 | avg_ACC: 50.452% 
[epoch:0, iter:637] avg_LOSS: 1.374 | avg_ACC: 50.461% 
[epoch:0, iter:638] avg_LOSS: 1.374 | avg_ACC: 50.487% 
[epoch:0, iter:639] avg_LOSS: 1.373 | avg_ACC: 50.506% 
[epoch:0, iter:640] avg_LOSS: 1.373 | avg_ACC: 50.535% 
[epoch:0, iter:641] avg_LOSS: 1.372 | avg_ACC: 50.551% 
[epoch:0, iter:642] avg_LOSS: 1.372 | avg_ACC: 50.570% 
[epoch:0, iter:643] avg_LOSS: 1.371 | avg_ACC: 50.588% 
[epoch:0, iter:644] avg_LOSS: 1.371 | avg_ACC: 50.611% 
[epoch:0, iter:645] avg_LOSS: 1.370 | avg_ACC: 50.613% 
[epoch:0, iter:646] avg_LOSS: 1.370 | avg_ACC: 50.629% 
[epoch:0, iter:647] avg_LOSS: 1.369 | avg_ACC: 50.652% 
[epoch:0, iter:648] avg_LOSS: 1.369 | avg_ACC: 50.668% 
[epoch:0, iter:649] avg_LOSS: 1.368 | avg_ACC: 50.698% 
[epoch:0, iter:650] avg_LOSS: 1.367 | avg_ACC: 50.724% 
[epoch:0, iter:651] avg_LOSS: 1.366 | avg_ACC: 50.754% 
[epoch:0, iter:652] avg_LOSS: 1.366 | avg_ACC: 50.774% 
[epoch:0, iter:653] avg_LOSS: 1.365 | avg_ACC: 50.809% 
[epoch:0, iter:654] avg_LOSS: 1.364 | avg_ACC: 50.846% 
[epoch:0, iter:655] avg_LOSS: 1.364 | avg_ACC: 50.878% 
[epoch:0, iter:656] avg_LOSS: 1.364 | avg_ACC: 50.886% 
[epoch:0, iter:657] avg_LOSS: 1.363 | avg_ACC: 50.920% 
[epoch:0, iter:658] avg_LOSS: 1.362 | avg_ACC: 50.943% 
[epoch:0, iter:659] avg_LOSS: 1.362 | avg_ACC: 50.956% 
[epoch:0, iter:660] avg_LOSS: 1.362 | avg_ACC: 50.968% 
[epoch:0, iter:661] avg_LOSS: 1.361 | avg_ACC: 50.993% 
[epoch:0, iter:662] avg_LOSS: 1.360 | avg_ACC: 51.015% 
[epoch:0, iter:663] avg_LOSS: 1.359 | avg_ACC: 51.042% 
[epoch:0, iter:664] avg_LOSS: 1.359 | avg_ACC: 51.064% 
[epoch:0, iter:665] avg_LOSS: 1.358 | avg_ACC: 51.102% 
[epoch:0, iter:666] avg_LOSS: 1.358 | avg_ACC: 51.121% 
[epoch:0, iter:667] avg_LOSS: 1.357 | avg_ACC: 51.148% 
[epoch:0, iter:668] avg_LOSS: 1.356 | avg_ACC: 51.170% 
[epoch:0, iter:669] avg_LOSS: 1.355 | avg_ACC: 51.191% 
[epoch:0, iter:670] avg_LOSS: 1.355 | avg_ACC: 51.213% 
[epoch:0, iter:671] avg_LOSS: 1.354 | avg_ACC: 51.225% 
[epoch:0, iter:672] avg_LOSS: 1.354 | avg_ACC: 51.239% 
[epoch:0, iter:673] avg_LOSS: 1.354 | avg_ACC: 51.244% 
[epoch:0, iter:674] avg_LOSS: 1.353 | avg_ACC: 51.263% 
[epoch:0, iter:675] avg_LOSS: 1.353 | avg_ACC: 51.278% 
[epoch:0, iter:676] avg_LOSS: 1.353 | avg_ACC: 51.294% 
[epoch:0, iter:677] avg_LOSS: 1.352 | avg_ACC: 51.318% 
[epoch:0, iter:678] avg_LOSS: 1.352 | avg_ACC: 51.339% 
[epoch:0, iter:679] avg_LOSS: 1.351 | avg_ACC: 51.367% 
[epoch:0, iter:680] avg_LOSS: 1.351 | avg_ACC: 51.395% 
[epoch:0, iter:681] avg_LOSS: 1.350 | avg_ACC: 51.420% 
[epoch:0, iter:682] avg_LOSS: 1.350 | avg_ACC: 51.434% 
[epoch:0, iter:683] avg_LOSS: 1.349 | avg_ACC: 51.455% 
[epoch:0, iter:684] avg_LOSS: 1.349 | avg_ACC: 51.483% 
[epoch:0, iter:685] avg_LOSS: 1.348 | avg_ACC: 51.519% 
[epoch:0, iter:686] avg_LOSS: 1.347 | avg_ACC: 51.551% 
[epoch:0, iter:687] avg_LOSS: 1.346 | avg_ACC: 51.569% 
[epoch:0, iter:688] avg_LOSS: 1.346 | avg_ACC: 51.599% 
[epoch:0, iter:689] avg_LOSS: 1.345 | avg_ACC: 51.624% 
[epoch:0, iter:690] avg_LOSS: 1.344 | avg_ACC: 51.649% 
[epoch:0, iter:691] avg_LOSS: 1.344 | avg_ACC: 51.662% 
[epoch:0, iter:692] avg_LOSS: 1.343 | avg_ACC: 51.682% 
[epoch:0, iter:693] avg_LOSS: 1.343 | avg_ACC: 51.689% 
[epoch:0, iter:694] avg_LOSS: 1.342 | avg_ACC: 51.711% 
[epoch:0, iter:695] avg_LOSS: 1.342 | avg_ACC: 51.742% 
[epoch:0, iter:696] avg_LOSS: 1.341 | avg_ACC: 51.756% 
[epoch:0, iter:697] avg_LOSS: 1.340 | avg_ACC: 51.771% 
[epoch:0, iter:698] avg_LOSS: 1.340 | avg_ACC: 51.782% 
